Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Public,MT,Lima,I-15N,15.0,Lima,Beaverhead,44.631203,-112.589463,37.0,19.0,12am-12am,12,,Lima
Public,MT,West Yellowstone,US-191,0.0,West Yellowstone,Gallatin,44.658434,-111.098974,52.0,0.0,12am-12am,12,,West Yellowstone
Public,WI,Rest Area #101,US45,0.0,Marion,Waupaca,44.67697,-88.87675,53.0,17.0,24/7/365,24,,Rest Area #101
Public,OR,Carter N(S),US 395,93.26,,,44.68405,-119.098563,12.0,0.0,,,,Carter N(S)
Public,SD,NHS Rest Stop or Truck Facility 3,I-29N,160.0,Hidewood,Deuel,44.698303,-96.842583,63.0,13.0,All,10,,NHS Rest Stop or Truck Facility 3
Public,SD,NHS Rest Stop or Truck Facility 5,I-29S,160.0,Hidewood,Deuel,44.701186,-96.847862,28.0,13.0,All,10,,NHS Rest Stop or Truck Facility 5
Public,WY,NHS Rest Stop or Truck Facility 56,I-90E,30.0,,Sheridan,44.701301,-106.908856,5.0,5.0,,,,
Public,VT,Barton North Scenic Turnout,I-91N,153.0,Barton,Orleans,44.712,-72.1675,24.0,4.0,No limit,No limit,,Barton North Scenic Turnout
Public,OR,Santiam River N,I-5,240.95,,,44.739513,-123.051095,54.0,10.0,,,,Santiam River N
Public,OR,Santiam River S,I-5,241.95,,,44.740645,-123.053267,55.0,11.0,,,,Santiam River S
Public,VT,Georgia North Rest Area,I-89N,110.0,Georgia,Chittenden,44.7465,-73.0778,17.0,7.0,No limit,No limit,,Georgia North Rest Area
Public,MI,Hartwick Pines,I-75S,262.0,Frederic,Roscommon,44.750331,-84.709908,106.0,21.0,24/7,no posted limit,,Hartwick Pines
Public,OR,The Maples E(W),OR 022,34.64,,,44.75529,-122.38733,38.0,12.0,,,,The Maples E(W)
Public,VT,Georgia South Rest Area,I-89S,110.0,Georgia,Chittenden,44.7554,-73.0785,22.0,8.0,No limit,No limit,,Georgia South Rest Area
Public,ME,NHS Rest Stop or Truck Facility 8,I-95 N,0.0,Hampden,Penobscot,44.7654199302,-68.9369244354,25.0,8.0,24-7,24,,NHS Rest Stop or Truck Facility 8
Public,ME,NHS Rest Stop or Truck Facility 7,I-95 S,0.0,Hampden,Penobscot,44.7674926022,-68.8871198069,25.0,8.0,24-7,24,,NHS Rest Stop or Truck Facility 7
Public,NY,Point Au Roche,I-87N,162.0,West Chazy,Clinton,44.805371,-73.44402,36.0,14.0,24,8*,,Point Au Roche
Public,WY,Sheridan RA,I-90,23.0,Sheridan,Sheridan,44.805497,-106.932324,68.0,15.0,,,,
Public,NY,Beekmantown,1-87S,0.0,,Clinton,44.807039,-73.446228,41.0,14.0,24,8*,,Beekmantown
Public,MT,Red Rocks SB,I-15S,34.0,Red Rocks,Beaverhead,44.852278,-112.796417,23.0,10.0,12am-12am,12,,Red Rocks SB
Public,MT,Red Rocks NB,I-15N,34.0,Red Rocks,Beaverhead,44.85332,-112.795344,23.0,10.0,12am-12am,12,,Red Rocks NB
Public,VT,Coventry North Parking Area,I-91N,166.0,Coventry,Orleans,44.8755,-72.173,24.0,4.0,No limit,No limit,,Coventry North Parking Area
Public,VT,Coventry South Parking Area,I-91S,166.0,Coventry,Orleans,44.8775,-72.1748,24.0,4.0,No limit,No limit,,Coventry South Parking Area
Public,OR,Cow Canyon S(N),US 097,68.69,,,44.894402,-120.935925,44.0,16.0,,,,Cow Canyon S(N)
Public,WI,Rest Area #61,I-94E,43.0,Menomonie EB,Dunn,44.907242,-91.906718,70.0,25.0,24/7/365,24,,Rest Area #61
Public,WI,Rest Area #62,I-94W,43.0,Menomonie WB,Dunn,44.908649,-91.908928,70.0,25.0,24/7/365,24,,Rest Area #62
Public,OR,Baker Valley W,I-84,296.06,,,44.914158,-117.81912,30.0,10.0,,,,Baker Valley W
Public,OR,Baker Valley E,I-84,295.06,,,44.914766,-117.821545,30.0,10.0,,,,Baker Valley E
Public,NH,Colebrook Rest Area,Rt. 3N,0.0,Colebrook,Coos,44.9246,-71.508,20.0,2.0,24,24,,Colebrook Rest Area
Public,MN,St Croix Travel Information Center,I-94W,256.0,Lakeland,Washington,44.950889,-92.821125,134.0,34.0,24 hours/day,10 hours/day,,St Croix Travel Information Center
Public,MI,Gaylord,I-75N,277.0,Eyedylwild Beach,Otsego,44.968134,-84.67094,61.0,14.0,24/7,no posted limit,,Gaylord
Public,VT,Alburgh Welcome Center,US2N,0.0,Alburgh,Grand Isle,44.9862,-73.2955,11.0,1.0,No limit,No limit,,Alburgh Welcome Center
Public,VT,Derby South Welcome Center,I-91S,176.0,Derby,Orleans,44.9953,-72.1032,26.0,4.0,No limit,No limit,,Derby South Welcome Center
Public,WY,NHS Rest Stop or Truck Facility 54,I-90E,0.0,,Sheridan,44.998611,-107.298611,5.0,5.0,,,,
Public,MI,Vanderbilt,I-75S,287.0,Vanderbilt,Otsego,45.106628,-84.689487,53.0,16.0,24/7,no posted limit,,Vanderbilt
Public,MI,Menominee WC,US41,0.0,,Menominee,45.1075,-87.62,18.0,0.0,0,NA,,Menominee WC
Public,MN,Elm Creek,I-94E,215.0,Maple Grove,Hennepin,45.111786,-93.473911,67.0,15.0,24 hours/day,10 hours/day,,Elm Creek
Public,MT,Barretts,I-15S,55.0,Barretts,Beaverhead,45.12562,-112.746834,17.0,4.0,12am-12am,12,,Barretts
Public,ME,NHS Rest Stop or Truck Facility 6,US Rt. 1,0.0,Calais,Washington,45.1615542439,-67.2216826703,50.0,20.0,24-7,24,,NHS Rest Stop or Truck Facility 6
Public,OR,Charles Reynolds E,I-84,269.22,,,45.235116,-118.014243,36.0,10.0,,,,Charles Reynolds E
Public,OR,Charles Reynolds W,I-84,270.22,,,45.235666,-118.012304,38.0,12.0,,,,Charles Reynolds W
Public,WI,Rest Area #33,US53S,122.0,New Auburn,Barron,45.238165,-91.593021,48.0,14.0,24/7/365,24,,Rest Area #33
Public,MN,Daytonport,US10,218.0,Dayton,Anoka,45.246008,-93.504639,18.0,4.0,24 hours/day,10 hours/day,,Daytonport
Public,MN,Forest Lake,I-35S,131.0,Forest Lake,Washington,45.270313,-93.009739,105.0,15.0,24 hours/day,10 hours/day,,Forest Lake
Public,OR,French Prairie (Baldock) N,I-5,281.63,,,45.273677,-122.775045,187.0,57.0,,,,French Prairie (Baldock) N
Public,WI,Rest Area #34,US53N,125.0,Chetek,Barron,45.284081,-91.637027,46.0,12.0,24/7/365,24,,Rest Area #34
Public,MT,Emigrant,US-89,23.0,Emigrant,Park,45.295493,-110.835056,26.0,6.0,12am-12am,12,,Emigrant
Public,MT,Bridger,US-310,29.0,Bridger,Carbon,45.337927,-108.916164,18.0,5.0,12am-12am,12,,Bridger
Public,MN,Enfield,I-94E,187.0,Enfield,Wright,45.350082,-93.90717,93.0,19.0,24 hours/day,10 hours/day,,Enfield
Public,OR,Tillamook River S(N),US 101,70.63,,,45.397904,-123.806056,20.0,0.0,,,,Tillamook River S(N)
Public,ME,NHS Rest Stop or Truck Facility 11,State Rt. 6,0.0,Topsfield,Washington,45.4026220896,-67.790854225,16.0,2.0,24-7,24,,NHS Rest Stop or Truck Facility 11
Public,SD,NHS Rest Stop or Truck Facility 2,I-29,213.0,Whetstone Valley,Roberts,45.402698,-97.01477,26.0,6.0,All,10,,NHS Rest Stop or Truck Facility 2
Public,MT,Broadus,US-212,81.0,Broadus,Powder River,45.42179,-105.397038,23.0,14.0,12am-12am,12,,Broadus
Public,MI,Topinabee,I-75N,317.0,Giauque Beach,Cheboygan,45.503587,-84.614832,41.0,9.0,24/7,no posted limit,,Topinabee
Public,MN,Central Minnesota Travel Information Center,US10,181.0,St Cloud,Sherburne,45.532086,-94.095669,85.0,16.0,24 hours/day,10 hours/day,,Central Minnesota Travel Information Center
Public,MT,Twin Bridges,MT-41,27.0,Twin Bridges,Madison,45.54486,-112.334916,17.0,4.0,12am-12am,12,,Twin Bridges
Public,ME,NHS Rest Stop or Truck Facility 3,I-95 N,0.0,Medway,Penobscot,45.5957996577,-68.5356616873,20.0,10.0,24-7,24,,NHS Rest Stop or Truck Facility 3
Public,ME,NHS Rest Stop or Truck Facility 5,I-95 S,0.0,Medway,Penobscot,45.5967497915,-68.53801224,20.0,10.0,24-7,24,,NHS Rest Stop or Truck Facility 5
Public,MT,Columbus EB,I-90E,419.0,Joliet,Stillwater,45.598238,-109.065061,43.0,8.0,12am-12am,12,,Columbus EB
Public,OR,Deadman Pass W,I-84,229.94,,,45.598538,-118.504543,28.0,10.0,,,,Deadman Pass W
Public,MN,Goose Creek,I-35N,154.0,Harris,Chisago,45.599096,-92.99351,59.0,13.0,24 hours/day,10 hours/day,,Goose Creek
Public,MT,Columbus WB,I-90W,419.0,Joliet,Stillwater,45.600492,-109.066466,37.0,8.0,12am-12am,12,,Columbus WB
Public,OR,Deadman Pass E,I-84,228.94,,,45.601931,-118.508266,33.0,15.0,,,,Deadman Pass E
Public,MN,Big Spunk,I-94E,152.0,Avon,Stearns,45.604154,-94.48377,77.0,16.0,24 hours/day,10 hours/day,,Big Spunk
Public,MN,Fuller Lake,I-94W,177.0,Clearwater,Stearns,45.605136,-94.476779,80.0,18.0,24 hours/day,10 hours/day,,Fuller Lake
Public,MI,Hebron,I-75S,328.0,Point Nipigon,Cheboygan,45.65715,-84.637813,63.0,0.0,24/7,no posted limit,,Hebron
Public,MT,Livingston,I-90E,326.0,Livingston,Park,45.660903,-110.700433,30.0,13.0,12am-12am,12,,Livingston
Public,MT,Lost Trail,US-93,0.0,Lost Trail,Ravalli,45.693668,-113.949973,27.0,6.0,12am-12am,12,,Lost Trail
Public,OR,Memaloose E,I-84,72.92,,,45.695341,-121.338382,37.0,12.0,,,,Memaloose E
Public,OR,Memaloose W,I-84,73.92,,,45.695341,-121.338382,33.0,8.0,,,,Memaloose W
Public,SD,NHS Rest Stop or Truck Facility 26,I-29S,235.0,Siseton POE,Roberts,45.702,-96.965,0.0,0.0,All,10,,NHS Rest Stop or Truck Facility 26
Public,WA,Chamberlain Lake,SR-14,73.95,,Klickitat,45.705820097,-121.32463984,24.0,6.0,,8,,Chamberlain Lake
Public,WA,Weigh Station 22,SR 14,50.0,Home Valley,Skamania,45.7102483021,-121.774120641,2.0,2.0,,no hour limit,,Weigh Station 22
Public,MT,Bozeman,I-90E,305.0,Bozeman,Gallatin,45.71215,-111.063722,36.0,10.0,12am-12am,12,,Bozeman
Public,MT,Greycliff EB,I-90E,381.0,Greycliff,Sweet Grass,45.734601,-109.75778,78.0,22.0,12am-12am,12,,Greycliff EB
Public,MT,Greycliff WB,I-90W,381.0,Greycliff,Sweet Grass,45.736018,-109.757397,64.0,22.0,12am-12am,12,,Greycliff WB
Public,OR,Stanfield E,I-84,186.49,,,45.77123,-119.251273,47.0,22.0,,,,Stanfield E
Public,OR,Stanfield W,I-84,187.49,,,45.77123,-119.251273,47.0,22.0,,,,Stanfield W
Public,MI,Mackinaw City WC,I75,0.0,,Cheboygan,45.77415,-84.733225,63.0,11.0,,,,Mackinaw City WC
Public,WA,Gee Creek NB,I-5,10.78,,Clark,45.77708028,-122.6695372,69.0,22.0,,8,,Gee Creek NB
Public,MT,Hardin EB,I-90E,476.0,Pompey Pillar,Big Horn,45.780349,-108.000411,37.0,8.0,12am-12am,12,,Hardin EB
Public,MT,Hardin WB,I-90W,475.0,Pompey Pillar,Big Horn,45.782359,-108.002777,27.0,13.0,12am-12am,12,,Hardin WB
Public,OR,Sunset W(E),US 026,28.65,,,45.795889,-123.459246,50.0,18.0,,,,Sunset W(E)
Public,OR,Bandit Springs W(E),US 026,48.73,,,45.79589,-123.459681,12.0,0.0,,,,Bandit Springs W(E)
Public,WA,Gee Creek SB,I-5,13.18,,Clark,45.79914722,-122.6806075,92.0,11.0,,8,,Gee Creek SB
Public,MI,Iron Mountain WC,US2,0.0,,Dickenson,45.817231666,-88.065431666,19.0,5.0,NA,NA,,Iron Mountain WC
Public,OR,Boardman E,I-84,160.9,,,45.83138,-119.768843,51.0,11.0,,,,Boardman E
Public,WA,Weigh Station 37,SR 97,13.0,Goldendale,Klickitat,45.832959,-120.801628,5.0,5.0,,no hour limit,,
Public,OR,Boardman W,I-84,161.9,,,45.833032,-119.768471,50.0,10.0,,,,Boardman W
Public,WA,Weigh Station 5,I-5,15.0,Ridgefield,Clark,45.8334763893,-122.693926871,30.0,30.0,,no hour limit,,Weigh Station 5
Public,MT,Divide NB,I-15N,109.0,Divide,Silver Bow,45.835205,-112.683548,28.0,10.0,12am-12am,12,,Divide NB
Public,MT,Divide SB,I-15S,109.0,Divide,Silver Bow,45.836558,-112.68608,28.0,10.0,12am-12am,12,,Divide SB
Public,MN,Burgen Lake,I-94W,105.0,Alexandria,Douglas,45.837683,-95.345378,48.0,10.0,24 hours/day,10 hours/day,,Burgen Lake
Public,MI,St Ignace WC,I75S,344.0,,Mackinac,45.849935,-84.722402,100.0,15.0,24/7,no posted limit,,St Ignace WC
Public,MN,Lake Latoka,I-94E,100.0,Alexandria,Douglas,45.868897,-95.450493,79.0,19.0,24 hours/day,10 hours/day,,Lake Latoka
Public,MI,St. Ignace,I-75S,346.0,Saint Ignace,Mackinac,45.883286,-84.745284,60.0,12.0,24/7,no posted limit,,St. Ignace
Public,MI,Garden Corners,US2,0.0,,Delta,45.888666,-86.519,46.0,5.0,24/7,no posted limit,,Garden Corners
Public,SD,NHS Rest Stop or Truck Facility 6,I-29S,250.0,Glacial Lakes,Roberts,45.907802,-96.863554,31.0,10.0,All,10,,NHS Rest Stop or Truck Facility 6
Public,MT,Homestake Pass EB,I-90E,235.0,Homestake Pass,Jefferson,45.914841,-112.377107,23.0,10.0,12am-12am,12,,Homestake Pass EB
Public,MT,Homestake Pass WB,I-90W,235.0,Homestake Pass,Jefferson,45.915483,-112.377145,23.0,10.0,12am-12am,12,,Homestake Pass WB
Public,MN,Rum River,US169,203.0,Onamia,Mille Lacs,45.924528,-93.66497,43.0,10.0,24 hours/day,10 hours/day,,Rum River
Public,WA,Weigh Station 54,SR 503,49.0,Woodland,Cowlitz,45.9392118169,-122.676486148,2.0,2.0,,no hour limit,,Weigh Station 54
Public,WA,Weigh Station 23,SR 14,180.0,Plymouth,Benton,45.944874054,-119.353818673,7.0,7.0,,no hour limit,,Weigh Station 23
Public,WA,Weigh Station 30,I-82,131.0,Plymouth (POE),Benton,45.9592249676,-119.341571102,15.0,15.0,,no hour limit,,Weigh Station 30
Public,ND,Lake Agassiz,I-29N,3.0,Lake Agassiz,Richland,45.978149,-96.83496,30.0,7.0,24,no restriction,,
Public,WA,Weigh Station 20,SR 12,308.0,Wallula (POE),Walla Walla,46.056637,-118.909784,2.0,2.0,,no hour limit,,
Public,MT,Custer EB,I-94E,38.0,Custer,Yellowstone,46.063491,-107.710321,24.0,10.0,12am-12am,12,,Custer EB
Public,MT,Custer WB,I-94W,41.0,Custer,Yellowstone,46.08994,-107.660155,28.0,11.0,12am-12am,12,,Custer WB
Public,MT,Anaconda,I-90E,208.0,Anaconda,Deer Lodge,46.092956,-112.807652,42.0,15.0,12am-12am,12,,Anaconda
Public,MI,Naubinway,US2,0.0,Naubinway,Mackinac,46.095894,-85.391464,20.0,6.0,24/7,no posted limit,,Naubinway
Public,WA,Weigh Station 21,SR 12,342.0,Walla Walla,Walla Walla,46.1000441689,-118.251878778,3.0,3.0,,no hour limit,,Weigh Station 21
Public,MN,Hansel Lake,I-94W,69.0,Dalton,Otter Tail,46.13279,-95.92248,17.0,9.0,24 hours/day,10 hours/day,,Hansel Lake
Public,WA,Weigh Station 6,I-5,44.0,Kelso,Cowlitz,46.2044663778,-122.892543797,5.0,5.0,,no hour limit,,Weigh Station 6
Public,MN,Kettle River,I-35N,198.0,Askov,Pine,46.211516,-92.838293,66.0,10.0,24 hours/day,10 hours/day,,Kettle River
Public,MT,Hysham EB,I-94E,65.0,Hysham,Treasure,46.218138,-107.250061,19.0,4.0,12am-12am,12,,Hysham EB
Public,MT,Hysham WB,I-94W,65.0,Hysham,Treasure,46.219491,-107.250791,20.0,4.0,12am-12am,12,,Hysham WB
Public,WA,Prosser,I-82,79.62,,Benton,46.22097833,-119.7899517,37.0,7.0,,8,,Prosser
Public,WA,Weigh Station 29,I-82,76.0,Grandview,Benton,46.2484995129,-119.858454451,12.0,12.0,,no hour limit,,Weigh Station 29
Public,WA,Dismal Nitch,SR-401,0.95,,Pacific,46.249786632,-123.858799389,22.0,6.0,,8,,Dismal Nitch
Public,MN,Brainerd Lakes Area Welcome Center,MN371,20.0,Baxter,Crow Wing,46.26032,-94.319462,100.0,12.0,24 hours/day,10 hours/day,,Brainerd Lakes Area Welcome Center
Public,MT,Hathaway EB,I-94E,114.0,Hathaway,Rosebud,46.261189,-106.279593,22.0,11.0,12am-12am,12,,Hathaway EB
Public,MT,Hathaway WB,I-94W,112.0,Hathaway,Rosebud,46.268988,-106.30615,20.0,12.0,12am-12am,12,,Hathaway WB
Public,ND,Mooreton NB,I-29,0.0,Mooreton,Richland,46.287195,-96.83225,0.0,0.0,,,,
Public,ND,Mooreton SB,I-29,0.0,Mooreton,Richland,46.287195,-96.83225,0.0,0.0,,,,
Public,WA,Weigh Station 38,SR 97,56.0,Toppenish,Yakima,46.3073193302,-120.333757303,3.0,3.0,,no hour limit,,Weigh Station 38
Public,WA,Toutle River NB,I-5,54.38,,Cowlitz,46.35090584,-122.904318984,98.0,26.0,,8,,Toutle River NB
Public,WA,Toutle River SB,I-5,54.88,,Cowlitz,46.35233028,-122.9079778,93.0,25.0,,8,,Toutle River SB
Public,MN,General Andrews,I-35S,208.0,Sturgeon Lake,Pine,46.356929,-92.806563,66.0,10.0,24 hours/day,10 hours/day,,General Andrews
Public,WA,Weigh Station 49,SR 395,33.0,Pasco (NB),Franklin,46.3918909659,-119.06311108,5.0,5.0,,no hour limit,,Weigh Station 49
Public,WA,Weigh Station 50,SR 395,33.0,Pasco (SB),Franklin,46.3927083951,-119.062943533,5.0,5.0,,no hour limit,,Weigh Station 50
Public,MT,Jefferson City NB,I-15N,177.0,Jefferson City,Jefferson,46.406735,-112.013168,16.0,6.0,12am-12am,12,,Jefferson City NB
Public,MT,Jefferson City SB,I-15S,178.0,Jefferson City,Jefferson,46.415896,-112.006356,14.0,4.0,12am-12am,12,,Jefferson City SB
Public,MI,Sault Ste. Marie,I75N,389.0,,Chippewa,46.424231,-84.391593,56.0,16.0,24/7,no posted limit,,Sault Ste. Marie
Public,WA,Alpowa Summit EB,US-12,413.29,,Garfield,46.435621,-117.424145,12.0,4.0,,8,,Alpowa Summit EB
Public,MT,Harlowton,US-12,100.0,Harlowton,Wheatland,46.435799,-109.814331,38.0,16.0,12am-12am,12,,Harlowton
Public,WA,Alpowa Summit WB,US-12,413.37,,Garfield,46.43627944,-117.4246939,12.0,4.0,,8,,Alpowa Summit WB
Public,WI,Rest Area #103,US51,0.0,Hurley,Iron,46.46255,-90.19507,33.0,8.0,24/7/365,24,,Rest Area #103
Public,MI,Ironwood WC,US2,0.0,,Gogebic,46.463203,-90.188484,41.0,7.0,24/7,no posted limit,,Ironwood WC
Public,MI,SS Marie WC,I75S,394.0,Sault Ste. Marie,Chippewa,46.492629,-84.37137,63.0,11.0,24/7,no posted limit,,SS Marie WC
Public,MI,Marquette WC,US41,0.0,,Marquette,46.50429333,-87.362705,36.0,6.0,24/7,no posted limit,,Marquette WC
Public,ID,Lenore,US12,28.0,Lenore,Clearwater,46.50999,-116.561533,14.0,10.0,24/7,16,,Lenore
Public,WA,Dodge Junction,US-12,390.8,,Garfield,46.52505,-117.82233,4.0,0.0,,8,,Dodge Junction
Public,WA,Weigh Station 18,SR 12,100.0,Morton,Lewis,46.5322115754,-122.244167059,2.0,2.0,,no hour limit,,Weigh Station 18
Public,WA,Bevin Lake,US-12,126.03,,Lewis,46.552853,-121.736423,13.0,5.0,,8,,Bevin Lake
Public,MN,Culkin,I-35N,226.0,Mahtowa,Carlton,46.559284,-92.596708,37.0,11.0,24 hours/day,10 hours/day,,Culkin
Public,MT,Gold Creek EB,I-90E,169.0,Gold Creek,Powell,46.561641,-112.885405,30.0,11.0,12am-12am,12,,Gold Creek EB
Public,MT,Gold Creek WB,I-90W,167.0,Gold Creek,Powell,46.585492,-112.906183,27.0,10.0,12am-12am,12,,Gold Creek WB
Public,WA,Weigh Station 27,SR 24,43.0,Vernita,Benton,46.6362400686,-119.728613763,5.0,5.0,,no hour limit,,Weigh Station 27
Public,WA,Weigh Station 13,SR 6,3.0,Menlo,Pacific,46.6549514305,-123.683376774,2.0,2.0,,no hour limit,,Weigh Station 13
Public,WI,Rest Area #23,US2E/53S,229.0,Superior,Douglas,46.6702,-92.00167,60.0,14.0,24/7/365,24,,Rest Area #23
Public,WA,Weigh Station 42,SR 101,57.0,Raymond,Pacific,46.6791808711,-123.759800527,2.0,2.0,,no hour limit,,Weigh Station 42
Public,WA,Selah Creek WB,I-82,22.56,,Yakima,46.6977,-120.44337,35.0,11.0,,8,,Selah Creek WB
Public,MT,Bearmouth WB,I-90W,143.0,Drummond,Granite,46.702827,-113.346065,44.0,11.0,12am-12am,12,,Bearmouth WB
Public,MT,Bearmouth EB,I-90E,143.0,Drummond,Granite,46.703755,-113.338418,42.0,12.0,12am-12am,12,,Bearmouth EB
Public,WA,Selah Creek EB,I-82,24.26,,Yakima,46.71138,-120.41593,33.0,12.0,,8,,Selah Creek EB
Public,WA,Weigh Station 19,SR 12,191.0,Rim Rock/Naches,Yakima,46.7153462569,-120.674593685,5.0,5.0,,no hour limit,,Weigh Station 19
Public,MN,Frazee,US10,55.0,Frazee,Otter Tail,46.715386,-95.705338,40.0,12.0,24 hours/day,10 hours/day,,Frazee
Public,MT,Rock Creek EB,I-90E,127.0,Rock Creek,Granite,46.726458,-113.637989,20.0,7.0,12am-12am,12,,Rock Creek EB
Public,MT,Rock Creek WB,I-90W,127.0,Rock Creek,Granite,46.727112,-113.635988,19.0,7.0,12am-12am,12,,Rock Creek WB
Public,MN,Thompson Hill Travel Information Center,I-35N,250.0,Duluth,Saint Louis,46.729468,-92.205372,93.0,10.0,24 hours/day,10 hours/day,,Thompson Hill Travel Information Center
Public,WA,Hatton Coulee,SR-26,61.46,,Adams,46.794039765,-118.743104573,34.0,9.0,,8,,Hatton Coulee
Public,WA,Dusty,SR-26,117.59,,Whitman,46.81104178,-117.642053958,10.0,0.0,,8,,Dusty
Public,WA,Scatter Creek NB,I-5,90.48,,Thurston,46.835349424,-122.985250064,109.0,37.0,,8,,Scatter Creek NB
Public,ND,Apple Creek EB,I-94E,169.0,Bismarck,Burleigh,46.835934,-100.584465,56.0,15.0,24,no restriction,,Apple Creek EB
Public,ND,Apple Creek WB,I-94W,168.0,Bismarck,Burleigh,46.83768,-100.584033,46.0,13.0,24,no restriction,,Apple Creek WB
Public,MN,Moorhead Travel Information Center,I-94E,2.0,Moorhead,Clay,46.845428,-96.741272,69.0,8.0,24 hours/day,10 hours/day,,Moorhead Travel Information Center
Public,ND,Hailstone EB,I-94E,119.0,New Salem,Morton,46.86024,-101.603362,27.0,10.0,24,no restriction,,Hailstone EB
Public,WA,Maytown SB,I-5,93.68,,Thurston,46.871095577,-122.970358222,79.0,13.0,,8,,Maytown SB
Public,ND,Medina WB,I-94W,223.0,Medina,Stutsman,46.87423,-99.439842,22.0,6.0,24,no restriction,,Medina WB
Public,ND,West Fargo,I-94,0.0,Fargo,Cass,46.877722,-96.989367,0.0,0.0,,,,
Public,ND,Crystal Springs EB,I-94E,221.0,Medina,Stutsman,46.879942,-99.491643,26.0,6.0,24,no restriction,,Crystal Springs EB
Public,ND,Jamestown EB,I-94E,255.0,Jamestown,Stutsman,46.891863,-98.799081,20.0,11.0,24,no restriction,,Jamestown EB
Public,ND,Jamestown WB,I-94W,254.0,Jamestown,Stutsman,46.892912,-98.804324,20.0,12.0,24,no restriction,,Jamestown WB
Public,MT,Bad Route EB,I-94E,192.0,Fallon,Dawson,46.899284,-105.018488,49.0,13.0,12am-12am,12,,Bad Route EB
Public,MN,Park Rapids Visitor Center,US71,259.0,Park Rapids,Hubbard,46.910743,-95.057327,37.0,5.0,24 hours/day,10 hours/day,,Park Rapids Visitor Center
Public,WA,Weigh Station 43,SR 101,77.0,Arctic,Grays Harbor,46.9144539312,-123.716862918,5.0,5.0,,no hour limit,,Weigh Station 43
Public,ND,Oriska WB,I-94W,304.0,Oriska,Barnes,46.919699,-97.750414,55.0,11.0,24,no restriction,,Oriska WB
Public,ND,Oriska EB,I-94E,304.0,Oriska,Barnes,46.9197,-97.750834,55.0,11.0,24,no restriction,,Oriska EB
Public,ND,Beach,I-94,0.0,Beach,Golden Valley,46.931313,-104.027229,0.0,0.0,,,,
Public,WA,Ryegrass EB,I-90,125.58,,Kittitas,46.941507524,-120.20348911,49.0,12.0,,8,,Ryegrass EB
Public,WA,Ryegrass WB,I-90,125.85,,Kittitas,46.947248931,-120.208626951,62.0,12.0,,8,,Ryegrass WB
Public,MT,Lyons Creek NB,I-15N,222.0,Lyons Creek,Lewis  & Clark,46.952238,-112.109274,5.0,3.0,12am-12am,12,,Lyons Creek NB
Public,MT,Lyons Creek SB,I-15S,222.0,Lyons Creek,Lewis  & Clark,46.954519,-112.10704,5.0,3.0,12am-12am,12,,Lyons Creek SB
Public,WA,Weigh Station 16,SR 12,13.0,Brady (WB),Grays Harbor,46.9851816931,-123.54823923,7.0,7.0,,no hour limit,,Weigh Station 16
Public,WA,Weigh Station 17,SR 12,13.0,Brady (EB),Grays Harbor,46.9861064975,-123.545392314,7.0,7.0,,no hour limit,,Weigh Station 17
Public,MT,Mosby,MT-200,159.0,Mosby,Petroleum,46.989999,-107.860685,15.0,6.0,12am-12am,12,,Mosby
Public,MT,Wibaux WB,I-94W,242.0,Wibaux,Wibaux,46.990414,-104.178353,35.0,8.0,12am-12am,12,,Wibaux WB
Public,MT,Clearwater,MT-200,31.0,Clearwater,Missoula,47.002649,-113.369483,40.0,14.0,12am-12am,12,,Clearwater
Public,MT,Alberton EB,I-90E,72.0,Alberton,Mineral,47.012578,-114.542681,20.0,3.0,12am-12am,12,,Alberton EB
Public,WA,Weigh Station 44,SR 101,91.0,Hoquiam,Grays Harbor,47.0145312784,-123.913966677,1.0,1.0,,no hour limit,,Weigh Station 44
Public,WA,Elma EB,SR-8,1.63,,Grays Harbor,47.016431,-123.353303,83.0,37.0,,8,,Elma EB
Public,MT,Alberton WB,I-90W,73.0,Alberton,Mineral,47.020745,-114.520055,9.0,1.0,12am-12am,12,,Alberton WB
